Gene name,Gene stable ID,Mouse gene name,Mouse gene stable ID
T2R3A,ENSMODG00000013594,Tas2r137,ENSMUSG00000052850
,ENSMODG00000040931,,
TMEM37,ENSMODG00000000382,Tmem37,ENSMUSG00000050777
JAK2,ENSMODG00000015373,Jak2,ENSMUSG00000024789
,ENSMODG00000045482,,
,ENSMODG00000044865,L1td1,ENSMUSG00000087166
,ENSMODG00000050320,,
,ENSMODG00000018332,Tspan11,ENSMUSG00000030351
,ENSMODG00000045329,,
AKAP4,ENSMODG00000011265,Akap4,ENSMUSG00000050089
,ENSMODG00000004605,,
SNORD97,ENSMODG00000027007,Gm23262,ENSMUSG00000088948
,ENSMODG00000043695,,
,ENSMODG00000032221,,
,ENSMODG00000044549,,
,ENSMODG00000027371,,
,ENSMODG00000049934,,
,ENSMODG00000028561,,
,ENSMODG00000050608,,
,ENSMODG00000051174,,
,ENSMODG00000051441,,
,ENSMODG00000047192,,
,ENSMODG00000043945,,
,ENSMODG00000033094,,
DBI,ENSMODG00000000393,Dbi,ENSMUSG00000026385
,ENSMODG00000046244,,
,ENSMODG00000041275,,
,ENSMODG00000048504,,
DARS1,ENSMODG00000001056,Dars,ENSMUSG00000026356
,ENSMODG00000029001,,
,ENSMODG00000040926,,
,ENSMODG00000013593,Sh2b2,ENSMUSG00000005057
,ENSMODG00000050852,Klc2,ENSMUSG00000024862
,ENSMODG00000040660,,
FSD1L,ENSMODG00000014650,Fsd1l,ENSMUSG00000054752
,ENSMODG00000027362,,
,ENSMODG00000041613,,
,ENSMODG00000029494,Rsl1d1,ENSMUSG00000005846
,ENSMODG00000050529,Gm5478,ENSMUSG00000095241
,ENSMODG00000047268,,
,ENSMODG00000039952,,
RFLB,ENSMODG00000048062,Insl6,ENSMUSG00000050957
RFLB,ENSMODG00000048062,Rln1,ENSMUSG00000039097
,ENSMODG00000007188,,
,ENSMODG00000051127,,
C2orf76,ENSMODG00000043798,,
,ENSMODG00000048113,,
,ENSMODG00000045322,,
,ENSMODG00000005957,Larp4b,ENSMUSG00000033499
MEST,ENSMODG00000014516,Mest,ENSMUSG00000051855
,ENSMODG00000036783,,
,ENSMODG00000037810,,
,ENSMODG00000007190,Smc6,ENSMUSG00000020608
,ENSMODG00000044191,,
,ENSMODG00000023596,,
MON2,ENSMODG00000014318,Mon2,ENSMUSG00000034602
PLGRKT,ENSMODG00000015353,Plgrkt,ENSMUSG00000016495
,ENSMODG00000042793,,
,ENSMODG00000008412,Klc2,ENSMUSG00000024862
CLCN5,ENSMODG00000011303,Clcn5,ENSMUSG00000004317
,ENSMODG00000006091,AB124611,ENSMUSG00000057191
NINJ1,ENSMODG00000008842,Ninj1,ENSMUSG00000037966
STEAP3,ENSMODG00000000408,Steap3,ENSMUSG00000026389
,ENSMODG00000049235,,
PRKRIP1,ENSMODG00000023127,Prkrip1,ENSMUSG00000039737
GSPT1,ENSMODG00000004728,Gspt1,ENSMUSG00000062203
,ENSMODG00000017105,Pabpc2,ENSMUSG00000051732
,ENSMODG00000017105,Pabpc6,ENSMUSG00000046173
,ENSMODG00000036808,,
CXCR4,ENSMODG00000040906,Cxcr4,ENSMUSG00000045382
LMCD1,ENSMODG00000004651,Lmcd1,ENSMUSG00000057604
,ENSMODG00000022788,,
NDUFAB1,ENSMODG00000016352,Ndufab1,ENSMUSG00000030869
SPEGNB,ENSMODG00000029241,,
,ENSMODG00000015845,Tfec,ENSMUSG00000029553
,ENSMODG00000015352,Cd274,ENSMUSG00000016496
,ENSMODG00000031678,,
,ENSMODG00000049400,,
,ENSMODG00000014652,,
,ENSMODG00000039269,,
TSGA10,ENSMODG00000001318,Tsga10,ENSMUSG00000060771
,ENSMODG00000035865,,
,ENSMODG00000044267,,
,ENSMODG00000020938,,
NMRAL1,ENSMODG00000016355,Nmral1,ENSMUSG00000063445
,ENSMODG00000042794,,
,ENSMODG00000049677,,
,ENSMODG00000047403,,
MAPRE3,ENSMODG00000015753,Mapre3,ENSMUSG00000029166
,ENSMODG00000043256,,
,ENSMODG00000047286,,
,ENSMODG00000042023,,
,ENSMODG00000040078,,
,ENSMODG00000004737,Tnfrsf17,ENSMUSG00000022496
,ENSMODG00000046353,Tas2r137,ENSMUSG00000052850
,ENSMODG00000039425,,
,ENSMODG00000040894,,
SLC6A3,ENSMODG00000001344,Slc6a3,ENSMUSG00000021609
U6,ENSMODG00000043899,,
,ENSMODG00000030192,,
FKTN,ENSMODG00000014646,Fktn,ENSMUSG00000028414
,ENSMODG00000030890,,
TES,ENSMODG00000015840,Tes,ENSMUSG00000029552
TES,ENSMODG00000015840,Tesl1,ENSMUSG00000068113
,ENSMODG00000038740,,
C1QL2,ENSMODG00000000420,C1ql2,ENSMUSG00000036907
,ENSMODG00000015349,Pdcd1lg2,ENSMUSG00000016498
,ENSMODG00000050558,,
PACS1,ENSMODG00000008441,Pacs1,ENSMUSG00000024855
T2R3H,ENSMODG00000047607,Tas2r137,ENSMUSG00000052850
,ENSMODG00000048235,,
,ENSMODG00000044880,,
,ENSMODG00000036619,,
,ENSMODG00000038623,,
,ENSMODG00000045077,,
SSUH2,ENSMODG00000004659,Ssu2,ENSMUSG00000034387
,ENSMODG00000038312,,
,ENSMODG00000051122,,
T2R3F,ENSMODG00000043794,Tas2r137,ENSMUSG00000052850
DNAJA3,ENSMODG00000016357,Dnaja3,ENSMUSG00000004069
,ENSMODG00000044854,,
SPEG,ENSMODG00000015165,Speg,ENSMUSG00000026207
,ENSMODG00000050485,Trex2,ENSMUSG00000031372
RHBDD1,ENSMODG00000021209,Rhbdd1,ENSMUSG00000026142
,ENSMODG00000047518,,
,ENSMODG00000044957,Asns,ENSMUSG00000029752
CREB3,ENSMODG00000007277,Creb3,ENSMUSG00000028466
,ENSMODG00000046743,,
,ENSMODG00000038321,,
,ENSMODG00000051486,,
,ENSMODG00000047220,,
,ENSMODG00000038306,,
,ENSMODG00000051236,Tas2r108,ENSMUSG00000037140
,ENSMODG00000047623,,
,ENSMODG00000039566,,
,ENSMODG00000016089,Ppia,ENSMUSG00000071866
,ENSMODG00000042317,,
COPG2,ENSMODG00000014499,Copg2,ENSMUSG00000025607
ORAI2,ENSMODG00000013600,Orai2,ENSMUSG00000039747
TAL2,ENSMODG00000022957,Tal2,ENSMUSG00000028417
RRAGB,ENSMODG00000011337,Rragb,ENSMUSG00000041658
,ENSMODG00000003755,,
TAC1,ENSMODG00000016459,Tac1,ENSMUSG00000061762
MARCO,ENSMODG00000000433,Marco,ENSMUSG00000026390
ASB12,ENSMODG00000007203,Asb12,ENSMUSG00000031204
CAV2,ENSMODG00000047495,Cav2,ENSMUSG00000000058
LIPT1,ENSMODG00000025266,Lipt1,ENSMUSG00000037216
,ENSMODG00000042094,,
CLIP1,ENSMODG00000012253,Clip1,ENSMUSG00000049550
TMEM38B,ENSMODG00000014644,Tmem38b,ENSMUSG00000028420
,ENSMODG00000043655,,
ALKBH4,ENSMODG00000043599,Alkbh4,ENSMUSG00000039754
CHPT1,ENSMODG00000002564,Chpt1,ENSMUSG00000060002
KSR1,ENSMODG00000019224,Ksr1,ENSMUSG00000018334
,ENSMODG00000034349,,
,ENSMODG00000035743,,
,ENSMODG00000034518,,
SDHAF3,ENSMODG00000016467,Sdhaf3,ENSMUSG00000042505
,ENSMODG00000048499,,
,ENSMODG00000007211,Amer1,ENSMUSG00000050332
IRS1,ENSMODG00000021208,Irs1,ENSMUSG00000055980
SNX13,ENSMODG00000001464,Snx13,ENSMUSG00000020590
EN1,ENSMODG00000000438,En1,ENSMUSG00000058665
,ENSMODG00000000003,Prss37,ENSMUSG00000029909
,ENSMODG00000037044,,
,ENSMODG00000044026,,
,ENSMODG00000045507,,
CAV1,ENSMODG00000015826,Cav1,ENSMUSG00000007655
,ENSMODG00000035020,,
MITD1,ENSMODG00000001332,Mitd1,ENSMUSG00000026088
,ENSMODG00000042145,,
,ENSMODG00000042838,,
LRWD1,ENSMODG00000013612,Lrwd1,ENSMUSG00000029703
,ENSMODG00000043930,,
DLX5,ENSMODG00000016468,Dlx5,ENSMUSG00000029755
,ENSMODG00000036889,,
,ENSMODG00000011382,Maged2,ENSMUSG00000025268
,ENSMODG00000011382,Mageb5b,ENSMUSG00000064129
,ENSMODG00000011382,Mageb11,ENSMUSG00000091497
,ENSMODG00000011382,Mageb5,ENSMUSG00000061392
,ENSMODG00000011382,Mageb16,ENSMUSG00000046942
,ENSMODG00000011382,Ndn,ENSMUSG00000033585
,ENSMODG00000011382,Magel2,ENSMUSG00000056972
,ENSMODG00000011382,Mageb18,ENSMUSG00000067649
,ENSMODG00000011382,Magea4,ENSMUSG00000033343
,ENSMODG00000011382,Magec2,ENSMUSG00000045330
,ENSMODG00000011382,Magea5,ENSMUSG00000079349
,ENSMODG00000011382,Magea6,ENSMUSG00000063728
,ENSMODG00000011382,Magea1,ENSMUSG00000096644
,ENSMODG00000011382,Magea14,ENSMUSG00000031118
,ENSMODG00000011382,Magea3,ENSMUSG00000094196
,ENSMODG00000011382,Magea8,ENSMUSG00000079350
,ENSMODG00000011382,Magea2,ENSMUSG00000055746
,ENSMODG00000011382,Magea10,ENSMUSG00000043453
,ENSMODG00000011382,Magea9,ENSMUSG00000031179
,ENSMODG00000011382,Maged1,ENSMUSG00000025151
,ENSMODG00000011382,Mageh1,ENSMUSG00000047238
,ENSMODG00000011382,Mageb4,ENSMUSG00000035427
,ENSMODG00000011382,Magea13,ENSMUSG00000046180
,ENSMODG00000011382,Mageb3,ENSMUSG00000074881
,ENSMODG00000011382,Mageb6b1,ENSMUSG00000094861
,ENSMODG00000011382,Mageb1,ENSMUSG00000062162
,ENSMODG00000011382,Mageb2,ENSMUSG00000073069
,ENSMODG00000011382,Mageb6b2,ENSMUSG00000096072
,ENSMODG00000011382,Magee1,ENSMUSG00000031227
,ENSMODG00000011382,Magee2,ENSMUSG00000031224
,ENSMODG00000011382,Tro,ENSMUSG00000025272
,ENSMODG00000035512,,
,ENSMODG00000051084,L1td1,ENSMUSG00000087166
TLN1,ENSMODG00000007430,Tln1,ENSMUSG00000028465
FAM163A,ENSMODG00000006187,Fam163a,ENSMUSG00000015484
,ENSMODG00000047561,,
,ENSMODG00000051099,Gm20870,ENSMUSG00000100535
,ENSMODG00000051099,Gm20837,ENSMUSG00000096178
,ENSMODG00000051099,Gm21317,ENSMUSG00000101286
,ENSMODG00000051099,Gm28576,ENSMUSG00000100645
,ENSMODG00000051099,Gm2012,ENSMUSG00000082639
,ENSMODG00000051099,Gm28102,ENSMUSG00000101915
,ENSMODG00000051099,Gm20820,ENSMUSG00000100240
,ENSMODG00000051099,Xlr4b,ENSMUSG00000067768
,ENSMODG00000051099,Gm20894,ENSMUSG00000101158
,ENSMODG00000051099,Gm4297,ENSMUSG00000081218
,ENSMODG00000051099,Gm28827,ENSMUSG00000099925
,ENSMODG00000051099,Gm21858,ENSMUSG00000095135
,ENSMODG00000051099,Gm29110,ENSMUSG00000101528
,ENSMODG00000051099,Gm28553,ENSMUSG00000100972
,ENSMODG00000051099,Gm16405,ENSMUSG00000096468
,ENSMODG00000051099,Sly,ENSMUSG00000101155
,ENSMODG00000051099,3830403N18Rik,ENSMUSG00000031125
,ENSMODG00000051099,Gm21650,ENSMUSG00000094647
,ENSMODG00000051099,Gm14632,ENSMUSG00000073255
,ENSMODG00000051099,Gm20835,ENSMUSG00000101933
,ENSMODG00000051099,Gm14525,ENSMUSG00000071788
,ENSMODG00000051099,Gm21760,ENSMUSG00000095578
,ENSMODG00000051099,Gm21488,ENSMUSG00000099541
,ENSMODG00000051099,Gm35134,ENSMUSG00000103371
,ENSMODG00000051099,Gm4836,ENSMUSG00000094624
,ENSMODG00000051099,Gm21409,ENSMUSG00000099840
,ENSMODG00000051099,Gm20906,ENSMUSG00000099856
,ENSMODG00000051099,Xlr3b,ENSMUSG00000073125
,ENSMODG00000051099,Gm21366,ENSMUSG00000103919
,ENSMODG00000051099,Gm10487,ENSMUSG00000094759
,ENSMODG00000051099,Gm28891,ENSMUSG00000095141
,ENSMODG00000051099,Gm16430,ENSMUSG00000094714
,ENSMODG00000051099,Gm28961,ENSMUSG00000101399
,ENSMODG00000051099,Gm28998,ENSMUSG00000100939
,ENSMODG00000051099,Gm28897,ENSMUSG00000099740
,ENSMODG00000051099,Gm21209,ENSMUSG00000095979
,ENSMODG00000051099,Gm20896,ENSMUSG00000096650
,ENSMODG00000051099,Gm29582,ENSMUSG00000100467
,ENSMODG00000051099,Xlr5c,ENSMUSG00000067764
,ENSMODG00000051099,Gm2030,ENSMUSG00000083628
,ENSMODG00000051099,Gm5934,ENSMUSG00000084063
,ENSMODG00000051099,Gm5935,ENSMUSG00000093923
,ENSMODG00000051099,Gm1993,ENSMUSG00000073267
,ENSMODG00000051099,Gm28490,ENSMUSG00000094789
,ENSMODG00000051099,Gm14819,ENSMUSG00000073245
,ENSMODG00000051099,Gm21996,ENSMUSG00000100608
,ENSMODG00000051099,Gm20897,ENSMUSG00000100892
,ENSMODG00000051099,Slx,ENSMUSG00000095063
,ENSMODG00000051099,Gm20937,ENSMUSG00000096016
,ENSMODG00000051099,Xlr5b,ENSMUSG00000072479
,ENSMODG00000051099,Gm21256,ENSMUSG00000094782
,ENSMODG00000051099,Gm29866,ENSMUSG00000102668
,ENSMODG00000051099,Gm773,ENSMUSG00000073177
,ENSMODG00000051099,Gm21627,ENSMUSG00000100856
,ENSMODG00000051099,Gm6121,ENSMUSG00000080725
,ENSMODG00000051099,Gm20903,ENSMUSG00000099782
,ENSMODG00000051099,Gm20855,ENSMUSG00000095793
,ENSMODG00000051099,Gm20908,ENSMUSG00000101766
,ENSMODG00000051099,Gm21497,ENSMUSG00000100726
,ENSMODG00000051099,Gm20931,ENSMUSG00000094570
,ENSMODG00000051099,Gm5168,ENSMUSG00000079655
,ENSMODG00000051099,Gm21294,ENSMUSG00000102045
,ENSMODG00000051099,Gm30737,ENSMUSG00000104191
,ENSMODG00000051099,Slxl1,ENSMUSG00000067909
,ENSMODG00000051099,Xlr,ENSMUSG00000054626
,ENSMODG00000051099,Xlr4a,ENSMUSG00000079845
,ENSMODG00000051099,Gm20814,ENSMUSG00000101146
,ENSMODG00000051099,Gm21173,ENSMUSG00000100708
,ENSMODG00000051099,Gm20869,ENSMUSG00000099531
,ENSMODG00000051099,Gm5169,ENSMUSG00000096620
,ENSMODG00000051099,Gm20888,ENSMUSG00000094616
,ENSMODG00000051099,Gm14692,ENSMUSG00000079577
,ENSMODG00000051099,Gm29554,ENSMUSG00000100231
,ENSMODG00000051099,Gm20920,ENSMUSG00000100485
,ENSMODG00000051099,Gm20883,ENSMUSG00000102122
,ENSMODG00000051099,Gm20850,ENSMUSG00000100902
,ENSMODG00000051099,Gm20905,ENSMUSG00000101157
,ENSMODG00000051099,Gm31571,ENSMUSG00000103528
,ENSMODG00000051099,Gm10096,ENSMUSG00000095887
,ENSMODG00000051099,Gm20911,ENSMUSG00000099894
,ENSMODG00000051099,Xlr3c,ENSMUSG00000058147
,ENSMODG00000051099,1700013H16Rik,ENSMUSG00000054727
,ENSMODG00000051099,Gm10230,ENSMUSG00000095546
,ENSMODG00000051099,Gm20817,ENSMUSG00000100032
,ENSMODG00000051099,Gm28510,ENSMUSG00000101396
,ENSMODG00000051099,Xlr4c,ENSMUSG00000031362
,ENSMODG00000051099,Gm21094,ENSMUSG00000095263
,ENSMODG00000051099,Gm20838,ENSMUSG00000095011
,ENSMODG00000051099,Gm21477,ENSMUSG00000094399
,ENSMODG00000051099,Gm28870,ENSMUSG00000100338
,ENSMODG00000051099,Gm20824,ENSMUSG00000101928
,ENSMODG00000051099,1700040F15Rik,ENSMUSG00000100667
,ENSMODG00000051099,Xlr3a,ENSMUSG00000057836
,ENSMODG00000051099,Gm21739,ENSMUSG00000094181
,ENSMODG00000051099,Gm29276,ENSMUSG00000101471
,ENSMODG00000051099,Gm21865,ENSMUSG00000093895
,ENSMODG00000051099,Gm20792,ENSMUSG00000101653
,ENSMODG00000051099,Gm21258,ENSMUSG00000095606
,ENSMODG00000051099,Gm1140,ENSMUSG00000079578
,ENSMODG00000051099,Gm10058,ENSMUSG00000095293
,ENSMODG00000051099,Gm10488,ENSMUSG00000073257
,ENSMODG00000051099,Gm20736,ENSMUSG00000093993
,ENSMODG00000051099,Gm20929,ENSMUSG00000100045
,ENSMODG00000051099,Gm10147,ENSMUSG00000096457
,ENSMODG00000051099,Gm20890,ENSMUSG00000100055
,ENSMODG00000051099,Gm20843,ENSMUSG00000096902
,ENSMODG00000051099,Gm21518,ENSMUSG00000094821
,ENSMODG00000051099,Xlr5a,ENSMUSG00000058328
,ENSMODG00000051099,Gm21095,ENSMUSG00000095153
,ENSMODG00000051099,Gm10486,ENSMUSG00000073247
,ENSMODG00000051099,Sycp3,ENSMUSG00000020059
,ENSMODG00000051099,Gm21861,ENSMUSG00000096626
,ENSMODG00000051099,Gm28919,ENSMUSG00000101243
,ENSMODG00000051099,Gm20916,ENSMUSG00000094746
,ENSMODG00000051099,Gm29564,ENSMUSG00000099792
,ENSMODG00000051099,Gm21117,ENSMUSG00000096769
,ENSMODG00000032629,,
,ENSMODG00000032681,,
,ENSMODG00000040048,,
,ENSMODG00000024700,Kctd11,ENSMUSG00000046731
,ENSMODG00000036760,Prss37,ENSMUSG00000029909
U6,ENSMODG00000027142,,
DLX6,ENSMODG00000043322,Dlx6,ENSMUSG00000029754
,ENSMODG00000037131,,
,ENSMODG00000051381,Tsga13,ENSMUSG00000039032
,ENSMODG00000029953,,
,ENSMODG00000044787,Gm22676,ENSMUSG00000080622
,ENSMODG00000044787,Gm22488,ENSMUSG00000080461
,ENSMODG00000044787,Gm24907,ENSMUSG00000080582
,ENSMODG00000044787,Gm24595,ENSMUSG00000084450
,ENSMODG00000031863,,
,ENSMODG00000050890,,
,ENSMODG00000028810,,
,ENSMODG00000028654,,
DES,ENSMODG00000015180,Des,ENSMUSG00000026208
LYG2,ENSMODG00000001337,Lyg2,ENSMUSG00000061584
,ENSMODG00000004856,,
,ENSMODG00000039983,,
CORO7,ENSMODG00000016364,Coro7,ENSMUSG00000039637
MTMR8,ENSMODG00000019212,,
mdo-mir-29a-1,ENSMODG00000025886,Mir29a,ENSMUSG00000065610
,ENSMODG00000041645,,
U6,ENSMODG00000026870,,
,ENSMODG00000043148,,
RCC2,ENSMODG00000002653,Rcc2,ENSMUSG00000040945
GNPTAB,ENSMODG00000002612,Gnptab,ENSMUSG00000035311
mdo-mir-29b-1,ENSMODG00000025899,Mir29b-1,ENSMUSG00000065604
,ENSMODG00000043648,,
SF3B2,ENSMODG00000008490,Sf3b2,ENSMUSG00000024853
EPN3,ENSMODG00000020907,Epn3,ENSMUSG00000010080
,ENSMODG00000036793,L1td1,ENSMUSG00000087166
,ENSMODG00000045708,Cav3,ENSMUSG00000062694
,ENSMODG00000030269,,
,ENSMODG00000040139,,
,ENSMODG00000024419,Prss37,ENSMUSG00000029909
,ENSMODG00000014476,Morf4l1,ENSMUSG00000062270
,ENSMODG00000042751,,
NYAP2,ENSMODG00000021206,Nyap2,ENSMUSG00000054976
,ENSMODG00000046755,,
,ENSMODG00000027733,Fzr1,ENSMUSG00000020235
,ENSMODG00000049560,,
,ENSMODG00000040247,,
,ENSMODG00000013617,Polr2j,ENSMUSG00000039771
,ENSMODG00000042005,,
,ENSMODG00000037540,,
,ENSMODG00000042641,,
MET,ENSMODG00000015822,Met,ENSMUSG00000009376
,ENSMODG00000050443,,
OXTR,ENSMODG00000004673,Oxtr,ENSMUSG00000049112
,ENSMODG00000030820,,
,ENSMODG00000037922,,
PFKFB1,ENSMODG00000011371,Pfkfb1,ENSMUSG00000025271
,ENSMODG00000041759,,
mdo-let-7i,ENSMODG00000022480,Mirlet7i,ENSMUSG00000065406
,ENSMODG00000000013,Clec5a,ENSMUSG00000029915
,ENSMODG00000043309,,
,ENSMODG00000019213,Fzr1,ENSMUSG00000020235
,ENSMODG00000037754,,
,ENSMODG00000038555,,
,ENSMODG00000031407,,
LYG1,ENSMODG00000001347,Lyg1,ENSMUSG00000026085
,ENSMODG00000043662,,
,ENSMODG00000043541,,
,ENSMODG00000042075,,
MKLN1,ENSMODG00000014474,Mkln1,ENSMUSG00000025609
,ENSMODG00000039132,,
,ENSMODG00000049321,,
DNPEP,ENSMODG00000015193,Dnpep,ENSMUSG00000026209
,ENSMODG00000037649,,
Metazoa_SRP,ENSMODG00000047611,,
,ENSMODG00000001503,Tsn,ENSMUSG00000026374
,ENSMODG00000048644,,
,ENSMODG00000000458,Insig2,ENSMUSG00000003721
RIC1,ENSMODG00000015344,Ric1,ENSMUSG00000038658
CAPZA2,ENSMODG00000041408,Capza2,ENSMUSG00000015733
CHST3,ENSMODG00000046080,Chst3,ENSMUSG00000057337
,ENSMODG00000042990,,
TXNDC9,ENSMODG00000048457,Txndc9,ENSMUSG00000058407
,ENSMODG00000048218,,
,ENSMODG00000041155,Dock10,ENSMUSG00000038608
,ENSMODG00000021142,Tax1bp1,ENSMUSG00000004535
,ENSMODG00000046683,,
PPM1H,ENSMODG00000014325,Ppm1h,ENSMUSG00000034613
,ENSMODG00000040346,,
,ENSMODG00000016546,Zc3h7b,ENSMUSG00000022390
,ENSMODG00000037390,,
SNX29,ENSMODG00000004747,Snx29,ENSMUSG00000071669
,ENSMODG00000002593,Dram1,ENSMUSG00000020057
,ENSMODG00000036873,,
SPATA20,ENSMODG00000020908,Spata20,ENSMUSG00000020867
,ENSMODG00000013627,Rasa4,ENSMUSG00000004952
,ENSMODG00000029014,Podxl,ENSMUSG00000025608
PIK3R2,ENSMODG00000001734,Pik3r2,ENSMUSG00000031834
,ENSMODG00000039479,Chic1,ENSMUSG00000031327
RAD18,ENSMODG00000004679,Rad18,ENSMUSG00000030254
GAL3ST3,ENSMODG00000008497,Gal3st3,ENSMUSG00000047658
,ENSMODG00000030157,,
AHR,ENSMODG00000001528,Ahr,ENSMUSG00000019256
TEF,ENSMODG00000016547,Tef,ENSMUSG00000022389
,ENSMODG00000036299,,
WASHC3,ENSMODG00000038419,Washc3,ENSMUSG00000020056
,ENSMODG00000034571,,
VASN,ENSMODG00000016371,Vasn,ENSMUSG00000039646
,ENSMODG00000041917,,
,ENSMODG00000020838,Cdx4,ENSMUSG00000031326
,ENSMODG00000030916,,
mdo-mir-12411,ENSMODG00000036905,,
,ENSMODG00000033667,,
,ENSMODG00000044528,L1td1,ENSMUSG00000087166
GLIS2,ENSMODG00000016375,Glis2,ENSMUSG00000014303
,ENSMODG00000040642,,
,ENSMODG00000016552,Tob2,ENSMUSG00000048546
,ENSMODG00000049520,Catsper1,ENSMUSG00000038498
XYLB,ENSMODG00000008877,Xylb,ENSMUSG00000035769
,ENSMODG00000029114,,
PTPRN,ENSMODG00000015236,Ptprn,ENSMUSG00000026204
,ENSMODG00000030245,,
,ENSMODG00000014328,Polr3f,ENSMUSG00000027427
CCDC93,ENSMODG00000000497,Ccdc93,ENSMUSG00000026339
PHF5A,ENSMODG00000016556,Phf5a,ENSMUSG00000061360
,ENSMODG00000033660,,
,ENSMODG00000032623,,
NUP37,ENSMODG00000002555,Nup37,ENSMUSG00000035351
,ENSMODG00000038736,,
TMED1,ENSMODG00000044610,Tmed1,ENSMUSG00000032180
TFAP4,ENSMODG00000016377,Tfap4,ENSMUSG00000005718
,ENSMODG00000044272,,
,ENSMODG00000051214,,
,ENSMODG00000040562,,
AVPR1A,ENSMODG00000014334,Avpr1a,ENSMUSG00000020123
PPP6R3,ENSMODG00000021324,Ppp6r3,ENSMUSG00000024908
,ENSMODG00000018429,Zdhhc19,ENSMUSG00000052363
,ENSMODG00000044164,,
TPM2,ENSMODG00000007463,Tpm2,ENSMUSG00000028464
,ENSMODG00000044984,,
,ENSMODG00000039793,Cdx4,ENSMUSG00000031326
,ENSMODG00000039181,,
,ENSMODG00000021205,Dock10,ENSMUSG00000038608
AGR3,ENSMODG00000043280,Agr3,ENSMUSG00000036231
,ENSMODG00000014337,Ythdc1,ENSMUSG00000035851
,ENSMODG00000046975,,
,ENSMODG00000049417,L1td1,ENSMUSG00000087166
,ENSMODG00000040206,,
SLC51A,ENSMODG00000018430,Slc51a,ENSMUSG00000035699
SRL,ENSMODG00000039537,Srl,ENSMUSG00000022519
,ENSMODG00000051572,,
,ENSMODG00000042310,,
PARPBP,ENSMODG00000002544,Parpbp,ENSMUSG00000035365
ST7,ENSMODG00000015806,St7,ENSMUSG00000029534
,ENSMODG00000046809,,
ACO2,ENSMODG00000016560,Aco2,ENSMUSG00000022477
,ENSMODG00000042213,Morf4l1,ENSMUSG00000062270
,ENSMODG00000040836,,
,ENSMODG00000046022,,
,ENSMODG00000047639,,
,ENSMODG00000041379,Zfp729a,ENSMUSG00000021510
,ENSMODG00000041379,Zfp748,ENSMUSG00000095432
,ENSMODG00000041379,Zfp759,ENSMUSG00000057396
,ENSMODG00000041379,Zfp458,ENSMUSG00000055480
,ENSMODG00000041379,Zfp712,ENSMUSG00000090641
,ENSMODG00000041379,Zfp729b,ENSMUSG00000058093
,ENSMODG00000041379,Zfp459,ENSMUSG00000055560
SPRING1,ENSMODG00000015402,Spring1,ENSMUSG00000032840
,ENSMODG00000042347,,
ADCY9,ENSMODG00000016382,Adcy9,ENSMUSG00000005580
,ENSMODG00000039894,,
,ENSMODG00000028390,Cst6,ENSMUSG00000024846
,ENSMODG00000000510,Htr5b,ENSMUSG00000050534
,ENSMODG00000039607,,
,ENSMODG00000049647,Ddb2,ENSMUSG00000002109
,ENSMODG00000051079,,
mdo-mir-7351,ENSMODG00000045896,,
,ENSMODG00000001544,Agr2,ENSMUSG00000020581
,ENSMODG00000002453,,
,ENSMODG00000048211,,
,ENSMODG00000025321,Fzr1,ENSMUSG00000020235
IKBKB,ENSMODG00000010216,Ikbkb,ENSMUSG00000031537
,ENSMODG00000000518,,
PMCH,ENSMODG00000002527,Pmch,ENSMUSG00000035383
,ENSMODG00000008964,Eif1ad,ENSMUSG00000024841
CREBBP,ENSMODG00000016396,Crebbp,ENSMUSG00000022521
,ENSMODG00000028243,,
,ENSMODG00000029857,Morf4l1,ENSMUSG00000062270
,ENSMODG00000042580,,
GJB1,ENSMODG00000004387,Gjb1,ENSMUSG00000047797
PCYT1A,ENSMODG00000018432,Pcyt1a,ENSMUSG00000005615
,ENSMODG00000048876,,
,ENSMODG00000044785,,
,ENSMODG00000032359,,
,ENSMODG00000038228,,
,ENSMODG00000048843,,
,ENSMODG00000008954,Banf1,ENSMUSG00000024844
,ENSMODG00000038769,,
NLGN3,ENSMODG00000004381,Nlgn3,ENSMUSG00000031302
H2AZ2,ENSMODG00000038487,H2az2,ENSMUSG00000041126
,ENSMODG00000001551,Tspan13,ENSMUSG00000020577
POLR3H,ENSMODG00000016563,Polr3h,ENSMUSG00000022476
ZCCHC8,ENSMODG00000012264,Zcchc8,ENSMUSG00000029427
,ENSMODG00000014372,,
TRAP1,ENSMODG00000016402,Trap1,ENSMUSG00000005981
,ENSMODG00000031183,,
,ENSMODG00000027653,Padi6,ENSMUSG00000040935
,ENSMODG00000009507,Ceacam20,ENSMUSG00000070777
mdo-mir-7382,ENSMODG00000037372,,
mdo-mir-16-2,ENSMODG00000022984,Mir16-2,ENSMUSG00000065606
,ENSMODG00000009047,,
CHCHD3,ENSMODG00000014416,Chchd3,ENSMUSG00000053768
,ENSMODG00000013630,Upk3bl,ENSMUSG00000006143
,ENSMODG00000037124,,
WNT1,ENSMODG00000044443,Wnt1,ENSMUSG00000022997
,ENSMODG00000038184,,
UPK3B,ENSMODG00000013635,Upk3b,ENSMUSG00000042985
IFT80,ENSMODG00000016334,Ift80,ENSMUSG00000027778
,ENSMODG00000005088,Il2rg,ENSMUSG00000031304
THSD7B,ENSMODG00000001131,Thsd7b,ENSMUSG00000042581
